source_file,pattern,line,excerpt,recommended_action
healed_tattoo_gallery_las_vegas/code.html,leading,2308,"<a aria-label=""Work of Art Tattoo &amp; Piercing"" class=""woa-site-brand text-[10px] xs:text-[11px] sm:text-xs md:text-sm font-headline-md font-semibold text-on-surface uppercase tracking-tight leading-tight shrink-0 hover:text-secondary tra",review context; rewrite if unsupported or artificial
healed_tattoo_gallery_las_vegas/code.html,GEO,2309,"<nav class=""hidden md:flex flex-wrap justify-end items-center gap-1 xl:gap-2"" data-woa-desktop-nav=""1""><details aria-label=""Portfolio submenu"" class=""relative z-[70] woa-desktop-dd""><summary class=""woa-top-nav-link text-nav-link font-nav-li",review context; rewrite if unsupported or artificial
healed_tattoo_gallery_las_vegas/code.html,leading,2309,"<nav class=""hidden md:flex flex-wrap justify-end items-center gap-1 xl:gap-2"" data-woa-desktop-nav=""1""><details aria-label=""Portfolio submenu"" class=""relative z-[70] woa-desktop-dd""><summary class=""woa-top-nav-link text-nav-link font-nav-li",review context; rewrite if unsupported or artificial
healed_tattoo_gallery_las_vegas/code.html,leading,2310,"<button aria-controls=""w274f459669_panel"" aria-expanded=""false"" aria-label=""Open navigation menu"" class=""md:!hidden inline-flex items-center justify-center rounded-sm p-3 -mr-2 text-on-surface-variant hover:text-secondary transition-colors ",review context; rewrite if unsupported or artificial
healed_tattoo_gallery_las_vegas/code.html,GEO,2313,"</header><div aria-hidden=""true"" class=""woa-mnav-overlay md:!hidden hidden"" data-overlay=""1"" hidden="""" id=""w274f459669_ov"" style=""display:none""></div><div aria-label=""Primary"" class=""woa-mnav-panel md:hidden hidden"" data-woa-mobile-panel=""1",review context; rewrite if unsupported or artificial
healed_tattoo_gallery_las_vegas/code.html,leading,2313,"</header><div aria-hidden=""true"" class=""woa-mnav-overlay md:!hidden hidden"" data-overlay=""1"" hidden="""" id=""w274f459669_ov"" style=""display:none""></div><div aria-label=""Primary"" class=""woa-mnav-panel md:hidden hidden"" data-woa-mobile-panel=""1",review context; rewrite if unsupported or artificial
healed_tattoo_gallery_las_vegas/code.html,leading,2318,"<h1 class=""font-headline-xl text-headline-lg-mobile md:text-headline-xl text-on-surface leading-tight"">Healed tattoo gallery — Las Vegas studio results</h1>",review context; rewrite if unsupported or artificial
healed_tattoo_gallery_las_vegas/code.html,leading,2326,"<div class=""space-y-3""><p class=""font-label-caps text-[10px] uppercase tracking-[0.22em] text-secondary"">Direct answer</p><p class=""font-body-lg text-on-surface-variant leading-relaxed max-w-3xl"">A healed tattoo gallery is more useful than ",review context; rewrite if unsupported or artificial
healed_tattoo_gallery_las_vegas/code.html,leading,2328,"<section class=""space-y-4""><h2 class=""font-headline-lg text-on-surface text-3xl md:text-4xl"">Why</h2><p class=""font-body-md text-on-surface-variant leading-relaxed"">Fresh tattoos are inflamed and glossy; healed tattoos are matte and softene",review context; rewrite if unsupported or artificial
healed_tattoo_gallery_las_vegas/code.html,leading,2329,"<section class=""space-y-4""><h2 class=""font-headline-lg text-on-surface text-3xl md:text-4xl"">What we see in the studio</h2><aside class=""border-l-4 border-secondary pl-6 py-2 bg-surface-container-low/50""><p class=""font-body-md text-on-surfa",review context; rewrite if unsupported or artificial
healed_tattoo_gallery_las_vegas/code.html,leading,2330,"<div class=""border border-outline-variant/30 bg-surface p-5 md:p-6 space-y-3""><h3 class=""font-headline-md text-on-surface text-xl"">Real case</h3><div class=""overflow-x-auto border border-outline-variant/30 bg-surface p-5 md:p-6""><table clas",review context; rewrite if unsupported or artificial
healed_tattoo_gallery_las_vegas/code.html,leading,2332,"<figcaption class=""p-5 font-body-md text-on-surface-variant leading-relaxed"">Healed Work of Art gallery image labeled as a 3-month healed result.</figcaption>",review context; rewrite if unsupported or artificial
healed_tattoo_gallery_las_vegas/code.html,leading,2334,"<section class=""space-y-4""><h2 class=""font-headline-lg text-on-surface text-3xl md:text-4xl"">Las Vegas factor</h2><p class=""font-body-md text-on-surface-variant leading-relaxed"">Las Vegas sun makes healed proof especially important for expo",review context; rewrite if unsupported or artificial
healed_tattoo_gallery_las_vegas/code.html,leading,2337,"<section class=""space-y-4""><h2 class=""font-headline-lg text-on-surface text-3xl md:text-4xl"">FAQ</h2><div class=""space-y-4""><details class=""border border-outline-variant/30 bg-surface p-5""><summary class=""font-headline-md text-on-surface cu",review context; rewrite if unsupported or artificial
healed_tattoo_gallery_las_vegas/code.html,leading,2338,"<section class=""space-y-3""><h2 class=""font-headline-lg text-on-surface text-3xl md:text-4xl"">About the expert</h2><p class=""font-body-md text-on-surface-variant leading-relaxed"">Healed gallery context is maintained by Work of Art with examp",review context; rewrite if unsupported or artificial
healed_tattoo_gallery_las_vegas/code.html,premier,2535,"<p class=""font-body-md text-on-surface-variant"">The professional studio for precision tattooing and expert piercing near the Las Vegas Strip.</p>",review context; rewrite if unsupported or artificial
healed_tattoo_gallery_las_vegas/code.html,#1,2600,--ev-color-background: #131313;,review context; rewrite if unsupported or artificial
healed_tattoo_gallery_las_vegas/code.html,#1,2607,background: #131313 !important;,review context; rewrite if unsupported or artificial
healed_tattoo_gallery_las_vegas/code.html,#1,2612,background: #131313 !important;,review context; rewrite if unsupported or artificial
healed_tattoo_gallery_las_vegas/code.html,#1,2623,color: #1c1b1b !important;,review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,#1,58,"""surface-container-low"": ""#1c1b1b"",",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,#1,64,"""surface"": ""#131313"",",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,#1,75,"""surface-dim"": ""#131313"",",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,#1,92,"""on-primary-fixed"": ""#1c1b1b"",",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,#1,95,"""background"": ""#131313"",",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,GEO,1715,"""geo"": {",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,GEO,1716,"""@type"": ""GeoCoordinates"",",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,#1,2190,color: #131313;,review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,leading,2233,"<a aria-label=""Work of Art Tattoo &amp; Piercing"" class=""woa-site-brand text-[10px] xs:text-[11px] sm:text-xs md:text-sm font-headline-md font-semibold text-on-surface uppercase tracking-tight leading-tight shrink-0 hover:text-secondary tra",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,GEO,2234,"<nav class=""hidden md:flex flex-wrap justify-end items-center gap-1 xl:gap-2"" data-woa-desktop-nav=""1""><details aria-label=""Portfolio submenu"" class=""relative z-[70] woa-desktop-dd""><summary class=""woa-top-nav-link text-nav-link font-nav-li",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,leading,2234,"<nav class=""hidden md:flex flex-wrap justify-end items-center gap-1 xl:gap-2"" data-woa-desktop-nav=""1""><details aria-label=""Portfolio submenu"" class=""relative z-[70] woa-desktop-dd""><summary class=""woa-top-nav-link text-nav-link font-nav-li",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,leading,2235,"<button aria-controls=""w3168350fc3_panel"" aria-expanded=""false"" aria-label=""Open navigation menu"" class=""md:!hidden inline-flex items-center justify-center rounded-sm p-3 -mr-2 text-on-surface-variant hover:text-secondary transition-colors ",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,GEO,2238,"</header><div aria-hidden=""true"" class=""woa-mnav-overlay md:!hidden hidden"" data-overlay=""1"" hidden="""" id=""w3168350fc3_ov"" style=""display:none""></div><div aria-label=""Primary"" class=""woa-mnav-panel md:hidden hidden"" data-woa-mobile-panel=""1",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,leading,2238,"</header><div aria-hidden=""true"" class=""woa-mnav-overlay md:!hidden hidden"" data-overlay=""1"" hidden="""" id=""w3168350fc3_ov"" style=""display:none""></div><div aria-label=""Primary"" class=""woa-mnav-panel md:hidden hidden"" data-woa-mobile-panel=""1",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,leading,2249,"<h1 class=""font-headline-xl text-on-surface leading-tight"">Black &amp; Grey Tattoo Healing — Day 1</h1>",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,leading,2257,"<p class=""font-body-lg text-on-surface leading-relaxed"">I tell clients: week one looks rough on purpose — skin is rebuilding. We document heal stages so you compare to real photos, not anxiety.</p>",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,leading,2265,"<p class=""font-body-md text-on-surface-variant leading-relaxed"">Your tattoo was just finished. Plasma, a thin clear fluid, may weep for several hours — that is normal wound healing, not infection. In Las Vegas low humidity, skin often feels",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,premier,2385,"<p class=""font-body-md text-on-surface-variant"">The professional studio for precision tattooing and expert piercing near the Las Vegas Strip.</p>",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,#1,2450,--ev-color-background: #131313;,review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,#1,2457,background: #131313 !important;,review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,#1,2462,background: #131313 !important;,review context; rewrite if unsupported or artificial
healing_database_black_grey_day_1_las_vegas/code.html,#1,2473,color: #1c1b1b !important;,review context; rewrite if unsupported or artificial
healing_database_black_grey_day_2_las_vegas/code.html,#1,58,"""surface-container-low"": ""#1c1b1b"",",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_2_las_vegas/code.html,#1,64,"""surface"": ""#131313"",",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_2_las_vegas/code.html,#1,75,"""surface-dim"": ""#131313"",",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_2_las_vegas/code.html,#1,92,"""on-primary-fixed"": ""#1c1b1b"",",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_2_las_vegas/code.html,#1,95,"""background"": ""#131313"",",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_2_las_vegas/code.html,GEO,1715,"""geo"": {",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_2_las_vegas/code.html,GEO,1716,"""@type"": ""GeoCoordinates"",",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_2_las_vegas/code.html,#1,2190,color: #131313;,review context; rewrite if unsupported or artificial
healing_database_black_grey_day_2_las_vegas/code.html,leading,2233,"<a aria-label=""Work of Art Tattoo &amp; Piercing"" class=""woa-site-brand text-[10px] xs:text-[11px] sm:text-xs md:text-sm font-headline-md font-semibold text-on-surface uppercase tracking-tight leading-tight shrink-0 hover:text-secondary tra",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_2_las_vegas/code.html,GEO,2234,"<nav class=""hidden md:flex flex-wrap justify-end items-center gap-1 xl:gap-2"" data-woa-desktop-nav=""1""><details aria-label=""Portfolio submenu"" class=""relative z-[70] woa-desktop-dd""><summary class=""woa-top-nav-link text-nav-link font-nav-li",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_2_las_vegas/code.html,leading,2234,"<nav class=""hidden md:flex flex-wrap justify-end items-center gap-1 xl:gap-2"" data-woa-desktop-nav=""1""><details aria-label=""Portfolio submenu"" class=""relative z-[70] woa-desktop-dd""><summary class=""woa-top-nav-link text-nav-link font-nav-li",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_2_las_vegas/code.html,leading,2235,"<button aria-controls=""we46750bfc7_panel"" aria-expanded=""false"" aria-label=""Open navigation menu"" class=""md:!hidden inline-flex items-center justify-center rounded-sm p-3 -mr-2 text-on-surface-variant hover:text-secondary transition-colors ",review context; rewrite if unsupported or artificial
healing_database_black_grey_day_2_las_vegas/code.html,GEO,2238,"</header><div aria-hidden=""true"" class=""woa-mnav-overlay md:!hidden hidden"" data-overlay=""1"" hidden="""" id=""we46750bfc7_ov"" style=""display:none""></div><div aria-label=""Primary"" class=""woa-mnav-panel md:hidden hidden"" data-woa-mobile-panel=""1",review context; rewrite if unsupported or artificial
